id,title,room,day,no,elevator_pitch,prerequisite_knowledge,audience_takeaway,talk_format,audience_python_level,audience_expertise,track,lang_of_talk,lang_of_slide,description,name,profile
203648,ひとりで作る画像検索システム,#pyconjp_2,2,2,"これは、画像をクエリとする検索に興味を持っている人のためのトークです。画像そのものをクエリとする画像検索のノウハウはまだまだ多くありません。画像を画像で検索する技術は、ユーザー体験を向上させる可能性を持っています。アップロードした画像からユーザーの入力を補助したり、ユーザーの求める商品と似たような見た目の商品を推薦したり、ユーザーへより良い体験を提供できます。

本トークでは、画像検索システムを構築するために必要な原理の紹介と、実際に検討した Python パッケージを紹介します。","・Python の何らかのパッケージを使ってプログラムを作成した経験
・Python で画像処理をした経験があれば、すぐに実践できると思いますが、必須ではありません","・類似画像検索に必要な知識やシステム構成
・画像処理や検索に便利なパッケージ",Talk(30min),Intermediate,0%,Case studies (excluding web programming or machine learning),Japanese,Japanese only,"画像検索の手法は2つに大別できます。画像に紐付いたテキスト情報を検索するTBIR(Text Based Information Retrieval)と、画像そのものをクエリとして検索するCBIR(Contents Based Information Retrieval)の2つです。

本トークでは、個人でCBIRの画像検索システムを Python で作成した事例を紹介します。

画像検索システムを作るためには、画像処理及びベクトル検索の知識と技術が必要です。幸いにも Python は画像処理やベクトルを簡単に扱えるパッケージが豊富にあります。

私は、画像検索がどのように実現されうるか独自に調査し、得た知識を使って画像検索システムを作成しました。

本トークでは、画像検索を実現するために調査して得た原理や、実際に使用検討したパッケージに関連する知見を共有します。

構成とタイムラインは以下のとおりです。

・導入（5min）
・・自己紹介
・・類似画像検索の課題
・画像検索の手法（10min）
・・画像が似ているとはどういうことか
・・特徴量の抽出と検索が重要な技術ポイント
・・抽出の手法とライブラリ(pHash, AKAZE, DNNなど)
・・検索の手法とライブラリ(faiss, nmslib, annoyなど)
・画像検索システムを作る（10min）
・・システム構成(ユースケース図とシーケンス図）
・・Python で画像から特徴量を抽出する
・・Python で特徴量を検索できるようにインデックスする
・・特徴量抽出と登録を定期実行する
・・選定したライブラリのアルゴリズム
・まとめ (1min)
・質疑応答 (4min)",康貴 山際,"学生時代に画像収集や画像処理を趣味で始める。ピクシブ株式会社にウェブエンジニアとして入社し、広告配信システム開発運用に携従事。
趣味が高じて、屋内での画像処理に関して武蔵野大学と共同研究し、のちに同大学の客員研究員となる。
その後、OLTA株式会社にウェブエンジニアとして入社し、クラウドファクタリングの事業に従事している。"
202353,BLEでロボットトイを制御しよう,#pyconjp_3,2,3,"STEAM教育が流行る中、教材として様々なモノが増えてきています。

これらの教材にはGUIを用いたプログラミング環境や開発者向けのAPIが公開されています。
しかし、これらの教材はおもちゃのように動くモノが多く、低いレイヤーの制御が必要なので、Webアプリケーション開発者には取っつきづらいこともあります。

このトークでは、教材が公開している技術仕様をもとにpythonでBLE制御するユースケースを共有します。

OSSで公開されているライブラリを用いた２つの方法でBLEを制御する方法が理解できます。","pythonを用いた開発を行ったことがある経験

BLEの知識があった方がトークの内容を理解しやすいと考えますが、必須の前提知識はありません。","python でのバイナリデータ操作の仕方
BLE 操作の基礎知識
pyobjc を用いた BLE 操作の仕方",Talk(30min),Intermediate,50%,Case studies (excluding web programming or machine learning),Japanese,Japanese only,"まず導入で、トークの目的について話します。

STEAM 教育が流行る中、教材として様々なモノが増えてきています。
これらの教材には GUI を用いたプログラミング環境や開発者向けの API が公開されています。
しかし、低いレイヤーの制御が必要なので、取っつきづらいこともあります。
これらを解決する一助とすることが目的です。

いくつか教材があるのですが、STEAM 教育のコンテンツとしては実際に動いた方が分かりやすいと
考えているので、Cozmo や toio が良いと考えています。Cozmo はサービスが停止しているため、
今回は toio を用いた例で説明を行いたいと思います。

今回のトークのため、toio を制御するライブラリを作成しました。
実際に Python で BLE ライブラリを操作するためにはバイナリデータを扱うので、
基本的な利用方法(bytes、bytearray や struct)について説明します。
BLE ライブラリとしては Adafruit_BluefruitLE と bleak の 2 つで実際の制御するコードを説明します。

ここで１つ課題が発生します。toio には toio.js という typescript で書かれたライブラリがあり、
それと同じような振る舞いを考えていたのですが、上記の２つのライブラリではうまく動作しませんでした。
これらを解決するために２つライブラリが利用している「pyobjc」というライブラリを用いて制御する
ことを考えました。
最後に pyobjc を用いた BLE の制御方法についてコードで説明します。


- はじめに（2min）
　- 自己紹介
- 導入（3min）
　- 本トークの目的
　- 様々な教材
- BLE ライブラリ で 制御する（10min）
　- バイナリデータを扱う
　- BLE を操作する
　- BLE ライブラリ で発生した課題
- pyobjc で制御する（12min）
　- pyobjc とは
　- corebluetooth を制御する
- まとめ（3min）",sandfish03,"SaaS企業でサーバサイドエンジニアをやっています。
仕事ではpython使ってはいないですが、pythonが好きです。"
203923,Cloud RunとFastAPIで、ChatBotをミニマムスタートしよう,#pyconjp_4,2,3,"Chatbotの開発・運用には様々なアプローチが存在しています。今回は、「Slackbotの開発」のユースケースとして、「Cloud Run + Fast API」というパターンをプロダクトの特性を活かしつつ紹介します。
このユースケースを通じて、Cloud Runの使いどころや、非同期処理(async)の利点・利用例をふんわり理解しましょう。","- Dockerの基礎知識(build, run, pushの概要がわかる程度)
- (要求度:低)上記を元にした、DockerコンテナベースでのPython Webアプリケーションの知識
","- Cloud Runの使い方
- Fast APIを用いたアプリケーションの作り方
- Slackbotを始めとした、チャットボット用のWebアプリケーション開発時の基本的な作法例",Talk(30min),Intermediate,0%,Web programming (including web frameworks),Japanese,Japanese only,"新型コロナウイルスの影響もあり、チャットプラットフォームは今までより更に一段重要性が上がってきています。
個人・企業を問わず様々なレイヤーの人が、「チャットボット」を作るようになってくるのではないでしょうか。

今回は、「GCP上にFastAPIを使ってSlackbotを開発する」という主題を元に、Chatbotをスタートさせる事例と勘所を紹介します。


- 起: 自己紹介
- 起: 今回の主題
  - 「Google Cloud Run上」に「Fast APIをベースにしたWebapp」として「Slackbot」を開発・提供する
  - この組み合わせを選んだ理由（概要レベル）
- 承: Google Cloud Run
  - Cloud Runとはなにか
  - どんな特性があるか
  - 今回、なぜこれを使うか
- 承: Slackbot
  - 現在のSlackbotの動向
  - RTMPではなくEventAPIを選ぶということ
- 承: Fast API
  - Fast APIとはなにか(ミニマムな使い方)
  - どんな特性があるか(本題に近い部分を中心に)
  - 今回、なぜこれを使うか
- 承: 実例を交えた解説
  - デモ
  - エンドポイントの開発
  - メッセージに応じて振る舞いを変える
  - Slackbot用APIの制約との戦い
- 転: 悩ましい部分
- (転: 派生する未来)
- 結: まとめ",Kazuya Takei,ニジボックス所属のインフラ寄りバックエンド系スタックフルエンジニア。 興味にリソースを振りがちで、最近はSphinxとFastAPI系に戯れてる機会が多め
201486,Your Escape Plan From Numpy + Cython,#pyconjp_2,2,3,"In this talk, a math equation will be given as a benchmark. Instead of optimizing it with Cython (painful and unpythonic), I will give three Pythonic solutions to accelerate NumPy. At the end, the pros and cons of three solutions will be given as well as some recommendations based on my experience.",The audience must have some development experience with NumPy.,"* Three pythonic solutions to boost NumPy performance with little modification
* A big picture of performance improvement of three commonly used NumPy accelerate solutions: CuPy, Numba, and Pythran
* Which solution should be applied first in different scenarios
* Bonus: an interesting solution: Transonic",Talk(30min),Advanced,50%,Data Science / Machine Learning,English,English only,"If you've been a data scientist or researcher long enough, you must have encountered a situation where your NumPy code ran quickly on small datasets in a testing environment but performed poorly on real-world datasets (100x larger or more). In this talk, I will introduce three Pythonic solutions to improve NumPy performance drastically without modifying too many codes.

At the beginning of the talk, a math equation: logsumexp, which is widely used in machine learning, will be illustrated. I will show how it is implemented with pure NumPy and use it as a benchmark so we can compare it to three proposed solutions at the end of the talk.

Then, three solutions: CuPy, Numba, and Pythran will be presented in separate sections. In each section, I will give a brief introduction to the solution and show how to apply this solution to our benchmark code.

At the end of the talk, I will compare these solutions from different aspects:
* How much performance is boosted after each solution is applied
* Ease to apply on your existing code (including the ease of debugging)
* Limitations of each solution
* Which solution should be applied first in given scenarios

Last but not the least, I will show a relatively new but interesting solution: Transonic to the audience so they can give it a try on their side project.

Outline and timeline are as follows:
- Introduction (4 min)
   - Self-introduction
   - Explain why this issue is important but painful
   - Explain logsumexp in math equation
   - Show how logsumexp is implemeted by Numpy
- Solution 1: CuPy (4 min)
   - Introduce how to use CuPy and its limitation
   - Show how logsumexp is implemeted by CuPy
- Solution 2: Numba (4 min)
   - Introduce how to use it and its limitation
   - Show how logsumexp is implemeted by Numba
- Solution 3: Pythran (4 min)
   - Introduce how to use it and its limitation
   - Show how logsumexp is implemeted by Pythran
- Compare three solutions (11 min)   
   - Show performance differences among solutions
   - Share my experience on these solutions
   - Give some recommendations on choosing solutions based on different scenarios
- Bonus, Takeaways, and QA (3 min)
   - Briefly mention ""transonic"" project (a combined solution of CuPy, Numba and Pythran)
   - Takeaways
   - QA",clyang,"A Python performance tuning enthusiast tweaks ML platform for Cybersecurity company. Meanwhile, I'm also a cybersecurity hobbyist poking websites on the Internet."
203938,広島における地域 Python コミュニティの立ち上げ方と続け方,#pyconjp_1,2,3,"PyCon JP は毎年東京でカンファレンスを開催するだけではなく、
Python Boot Camp の開催や地域イベントの支援などの取り組みも行っています。
それらの制度をどのように活用しながら、
自分の地域で Python のコミュニティ活動を立ち上げて、続けていけばいいでしょうか？
このような活動はどんな人に向いているでしょうか？
どんなメリットがあるでしょうか？
このトークでは一緒に活動を続けている仲間で、広島のコミュニティ活動を紹介します。
「自分も地元で Python のコミュニティ活動をやってみたい」
という人に一歩踏み出すきっかけになっていただけると嬉しいです。",なし,"- PyCon JP が行っている地域コミュニティ支援
- 地域 Python / PyCon (mini) イベントの運営
- Python Boot Camp の開催とフォローアップ
- 他の地域 Python コミュニティや PyCon JP コミュニティとのつながり方
- IT勉強会のオンライン化のもたらすチャンスと地域コミュニティの役割
- 広島のコミュニティのメンバーによる体験談や技術紹介",Talk(30min),Beginner,0%,Community building related to Python,Japanese,Japanese only,"広島では 2015 年に PyCon mini Hiroshima カンファレンスを、
2016年に Python Boot Camp を開催し、
毎月の小規模の勉強会とほぼ毎年のカンファレンスを継続しています。
私たちは PyCon JP の制度や支援に支えられ、
また県内外の Python 関係者に支えられてきました。
仲間が増えるとイベントも運営しやすくなり、
全国の人とつながる機会もさらに増えていきます。
2020年は多くのIT勉強会がオンラインで開催されており、
地方コミュニティの役割も変化していきそうです。
このトークでは広島の Python コミュニティの経験から、
地方でのコミュニティ活動の立ち上げや継続に役立つこと、
そして現状や今後の予定を紹介します。

構成とタイムラインは以下のとおりです。

- 広島での活動の紹介（10分）
 - PyCon mini Hiroshima
 - Python Boot Camp
 - すごい広島 with Python
 - PyCon JP への参加
- 共同発表者のトーク（5分）
 - いままで紹介したネタを振り返る
- 共同発表者のトーク（5分）
 - カンファレンスの参加者がスタッフになって気づいたこと
- 共同発表者のトーク（5分）
 - 東京のコミュニティから広島に移動した話
- クロージング（2分）
 - 地域 Python コミュニティで得たもの
 - PyCon mini Hiroshima の今後
- 質疑応答（3分）
","nishimotz, rhoboro, Ryo Mitsuda, Takayuki Kaisen","nishimotz：
2011年まで大学教員。現在は広島在住。NVDA 日本語チーム（オープンソースのスクリーンリーダー）、PyCon mini Hiroshima などのコミュニティ、ウェブアクセシビリティのWG委員、ソフトウェア開発者、技術チームのマネージャーなどとして活動中。2018年に株式会社シュアルタ設立。


rhoboro：
尾道が好きになり東京から尾道の向島に引っ越してきたフルリモートのプログラマ。学生時代からずっとPython好き。シンプルなコード、シンプルな設計を目指してます。

Ryo Mitsuda：
広島のITコミュニティで広く活動しています。 また、毎週水曜日に「すごい広島」というもくもく会を主催しています。

Takayuki Kaisen：
Pythonプログラマ"
203164,最先端自然言語処理ライブラリの最適な選択と有用な利用方法,#pyconjp_5,2,3,ここ数年、日本語を解析対象とする自然言語処理ライブラリが多く公開されています。BERTを手軽に利用できるTransformersなど、最先端の言語処理技術を利用できるライブラリの多くは、Pythonライブラリとして提供されています。しかし、多くのライブラリがリリースされる反面、ユーザー側の選択肢は増え、情報収集を含む技術選定コストが増加していることも事実です。そこで、本トークでは、日本語を解析対象とするPythonライブラリを整理し、利用シーンごとにライブラリを最適に選択する方法を説明します。日本語の文書分類タスクを通じて、コードの実装方法を説明し、各ライブラリの特徴や利点を解説します。,Python の基本的な使い方のみ知識として求めます。自然言語処理に関する知識は求めません。本トークでは、Google Colab で利用可能なサンプルコードを GitHub 上に公開することで、Python の前提知識によらず最先端の自然言語処理を体験できる内容を準備します。,"1. 自然言語処理の概要
2. 日本語言語処理における前処理の実装方法とその Tips
3. BERT を含む最先端文書分類モデルの実装方法
4. 利用シーンごとに最適な言語処理ライブラリを選択する方法
5. 最先端の言語処理技術を Python ライブラリ化する方法",Talk(30min),Beginner,0%,Data Science / Machine Learning,Japanese,Japanese only,"## トーク概要
ここ数年、日本語を解析対象とする自然言語処理ライブラリが多く公開されています。例えば、BERT を手軽に利用できる [Transformers](https://huggingface.co/transformers/index.html#)  、ニューラル言語処理向けトークナイザの [SentencePiece](https://github.com/google/sentencepiece) や単語依存構造解析が可能な [GiNZA](https://megagonlabs.github.io/ginza/)  など、最先端の言語処理技術を利用できるライブラリの多くは Python ライブラリとして提供されています。しかし、多くの Python ライブラリが世界中からリリースされる反面、ユーザー側のライブラリの選択肢は増え、情報収集を含む技術選定コストも増加しているかと思われます。

そこで、本トークでは自然言語処理の最新の研究動向を踏まえ、日本語を解析対象とする Python ライブラリを整理し、各利用シーン（Web開発、研究開発、勉強用）ごとに最適なライブラリを選択する方法を説明します。具体的には、文書分類タスクを通じて、コードの実装方法をチュートリアル形式で説明することにより、各ライブラリの特徴や利点を解説します。また、ライブラリの使い方を説明するだけではなく、映画レビューのデータセットを利用したライブラリの検証結果（精度、実行速度）を含め、どのように最先端の技術を Python ライブラリ化しているのか、Python ライブラリ実装の観点から見た特徴も解説します。

オンライン開催の利点を最大限に活用できるよう、本トークで説明するサンプルコードは Google Colab で利用可能な形式で GitHub 上に公開し、Python の前提知識によらず最先端の自然言語処理を体験できる内容を提供します。


## タイムラインと紹介ライブラリの一覧
- 導入（2min）
    - 自己紹介
    - 本トークの概要と目的説明
- 日本語言語処理における前処理の実装方法（10min）
    - 前処理の概要とその重要性の説明
    - 形態素解析器とサブワードトークナイザの紹介（[mecab-python3](https://github.com/SamuraiT/mecab-python3), [Janome](https://mocobeta.github.io/janome/), [nagisa](https://github.com/taishi-i/nagisa), [Stanza](https://github.com/stanfordnlp/stanza), [SudachiPy](https://github.com/WorksApplications/SudachiPy), [spaCy](https://spacy.io/), [GiNZA](https://megagonlabs.github.io/ginza/), [Juman++](https://github.com/ku-nlp/jumanpp), [KyTea](http://www.phontron.com/kytea/index-ja.html), [SentencePiece](https://github.com/google/sentencepiece)）
    - 各解析器の機能比較
    - 各解析器の実行速度比較
    - 各利用シーン（Web開発、研究開発、勉強用）を想定した前処理機能の実装方法の説明
- 映画レビューを分類する文書分類モデルの実装方法（14min）
    - 文書分類タスクの説明と応用事例の紹介
    - 学習器と分類アルゴリズムの紹介（[scikit-learn](https://scikit-learn.org/stable/), [spaCy](https://spacy.io/),  [Transformers](https://huggingface.co/transformers/index.html#), [AllenNLP](https://github.com/allenai/allennlp), [FLAIR](https://github.com/flairNLP/flair))
    - 検証用データセットの説明（[Yahoo Movie Reviews](https://github.com/dennybritz/sentiment-analysis)）
    - 各利用シーン（Web開発、研究開発、勉強用）を想定した文書分類モデルの実装方法と最適なライブラリの選択方法の説明
- まとめ(2min)
- 質疑応答(2min)",池田 大志,奈良先端科学技術大学院大学 自然言語処理学研究室（松本研）出身。 現在は企業にて、自然言語処理に関する研究開発に従事。
202455,How to plot unstructured mesh file on Jupyter Notebook,#pyconjp_1,2,4,"It is very important to plot the unstructured mesh and its data in scientific calculations. In Python, matplotlib is widely used to display results. However, there is not enough information abount plotting 2D and 3D unstructured grid meshes. This talk introduce the use of mayavi2 with the use of meshio and matplotlib and explains how to use them.","Jupyter Notebook
matplotlib","- How to read unstructured mesh data and how visualize in Jupyter Notebook.
- How to use mayavi2
- How to use meshio and matplotlib
- Developing information about meshioplt ",Talk(15min),Intermediate,50%,Anything else basically which doesn’t fall into the types of topics above,English,English only,"- Introduction (1min)
- Using library (10min)
  - mayavi2
  - meshio and matplotlib
- Examples (10min)
   - plotting unstructured 2D mesh and data
   - plotting unstructured 3D mesh and data
- development of meshioplt (5min)
- Summary (1min)
- Questions and answers (3min)",Tetsuo Koyama,"ARK Information Systems, INC. - Software Engineer (2012-)"
203957,NumPy/pandas使いのためのテスト自動化入門,#pyconjp_5,2,4,"本トークでは、Pythonを使って数値実験やデータ処理を行う人に対して、NumPyやpandasに備わっているテスト機能について紹介します。
JupyterNotebook上で試行錯誤しながらデータを扱う人にとって、テスト自動化の習慣は馴染みが薄いかもしれません。しかし書き捨てのコードが増えてくると、プログラムの結果に自信が持てなくなってきます。そんなとき、テストが自動化された.pyファイルに処理を移せると、本来の実験や分析に集中できるようになります。
開発と実験のテストでは、同じ部分もあれば異なる部分もあります。 本トークでは、NumPyやpandasのテストについてTipsを紹介します。",- NumPyやpandasを使った経験があること,"- NumPyやpandasを扱うプログラムをテストする上でのTips
",Talk(15min),Intermediate,0%,Data Science / Machine Learning,Japanese,Japanese only,"本トークでは、Pythonを使って数値実験やデータ処理を行う人を対象に、NumPyやpandasに備わっているテストのための機能について紹介します。

▼内容
1. 導入 (30秒)
2. Jupyter Notebookから.pyへ (3分)
  - データ使いでもテストを書くメリット
  - 開発におけるテストとの違い
  - テストを書きやすいところ
3. pytest (2分)
4. NumPyのためのテスト (4分)
5. pandasのためのテスト (4分)
6. まとめ (30秒)",komo_fr,大学では知能情報メディアを専攻し、就職後はメーカーにてソフトウエア開発とPythonによるデータ活用のPoCや機械学習の取り組みを経験。科学技術計算分野へのPythonの活用に関心があり、現在は民間の会社でPythonを使ったデータ解析を、大学では研究のためのソフトウエア開発に従事。
202771,Pythonによる機械翻訳モデルの構築,#pyconjp_4,2,4,ディープラーニングの知識や実装経験はあるが、チュートリアルレベルから抜け出せない人に向けて、より実践的な内容にステップアップするための知見を紹介します。近年登場しているモデルは複雑化しており、その実装にはコーディングだけではなく、理論の理解、マシンリソースに関する知見が必須です。でもどうしたら難しい理論を理解し、マシンを適切に使いこなせるようになるのでしょうか、それはPythonと一緒に学ぶことです。このセッションでは、Pythonコードから理論を紐解き、理解する方法を紹介します。また、Google Colabで実際に手を動かしながらGPUやTPUの使用方法について解説します。," - TensorFlowの使用経験
 - ディープラーニングに関する基本的な知識
 - 自然言語処理に関する基本的な知識（尚可）"," - 実践的なディープラーニングの実装手法
 - 機械翻訳やTransformerなどの自然言語処理に関する知識
 - Google Colabの使い方
 - TPU（Tensor Processing Unit）を使用したモデルの実装方法
 - ハンズオンで使用するコード",Hands-on session(45min),Intermediate,50%,Data Science / Machine Learning,Japanese,Japanese only,"このセッションでは、Pythonで日本語を英語に翻訳する機械翻訳モデルを構築することを通して、実践的なディープラーニングの実装方法について学びます。まず、Transformerについて解説します。TransformerはBERTやGPT-2などに応用されており、近年の自然言語処理モデルを理解するためには欠かせない技術となっています。続いてソースコードリーディングを行い、Transformerに関する理解を深めます。ディープラーニングには数学がつきものですが、Pythonコードと一緒にモデルを追うことで、より直感的に理論を理解することができます。また、Google Colabを用いたハンズオンでは、TPUを使用するためのコードをPythonで実装します。ディープラーニングの効率的な学習にはGPUが必要ですが、最近はGPUだけでは計算しきれないモデルが登場しています。TPUはそういったモデルに有効であり、使いこなせるようになれば、ディープラーニング実装の幅が広がります。


発表の構成は以下の通りです。

# 導入（10min）
 - 自己紹介
 - このセッションの概要
 - Google Colabで実際にコードを動かしてみよう
  - 参加者はGPUで学習を実行し、機械翻訳でどんなことができるのかを確認します

# Transformerの解説（10min）
 - Transformerのモデルアーキテクチャを示す図を用いて解説
 - モデルの概要や機械翻訳の仕組みを解説

# ソースコードリーディング（10min）
 - Transformerのモデルアーキテクチャを示す図とPythonのソースコードを照らし合わせながら解説
 - ソースコードと同時に見ることで、理論の理解を深めます
  
# TPUで学習してみよう（10min）
 - TPUとは何か、GPUとの違いを説明します
 - TPUで学習するためのコードをPythonで実装します
  
# 質疑応答（5min）",拳人 川崎,"株式会社リーディング・エッジ社所属
自然言語処理とディープラーニングに関する研究開発をしています"
203568,Spec-driven development for REST API,#pyconjp_3,2,4,"API開発において、利用者向けのドキュメント
及び操作UIを提供するのは思いの外、大変な作業です。
特に内部向けのAPI開発の場合は時間もリソースも限られがちの為、あまり大掛かりなことはできません。
今回はconnexionを使うことでそれを実現したのでご紹介致します。
","RESTful APIの仕様、構造
flask開発の経験
swagger(OpenAPI)-uiの仕様
YAML記法","swagger-ui付きweb APIの作り方
（及びサンプル）",Talk(15min),Beginner,0%,Web programming (including web frameworks),Japanese,Japanese only,"PyCon JPのスタッフ活動ではSlackやGoogleドライブなどのツールを使います。
ツールについてイケていないと感じた点をPythonで解消した例を2つ紹介します。

基盤運用に向けて様々なAPI、wrapper開発が必要となります。
元々、ネットワーク機器・サーバ機器・ストレージ機器が持つAPIを利用するための
中間APIとして利用する為、かけられる工数、ドキュメント量の制限（少ない方が良い）等の制約があります。

従って、pythonに詳しくない人が容易に動作や仕様を想像できるような開発物が求められる為、
試行錯誤した結果、connexionというものに行き着きました。
PyConJPの中で恐縮ではありますが、よりPythonらしくない開発を行うことで
Pythonらしく無い人にもすんなり扱えるツールのご紹介ができればと思います。

構成とタイムラインは以下のとおりです。
※サンプルでは、構成を箇条書きで示し、大きな項目に所要時間の見積もりを付けることにします。

- 導入（2min）
    - 自己紹介
    - Python開発に至った経緯を紹介
    - 問題意識
- connexionを用いたweb API開発（10min）
    - API開発と操作ツールの同時開発（リリース）が求められる現場
    - なぜ、connexionか
     - できるだけ簡易なパッケージでなければならない
    - connexionを用いた開発の仕方
     - swagger.ymlを書き、そこからコードを呼ぶ
	- 開発例紹介
 - まとめ (1min)
- 質疑応答 (2min)",ainamori,"Akira Inamori
 - 大学卒業後、SI企業にて数年勤務した後にIIJへ入社。
 - IIJにて主に動画配信プラットフォームの設計・構築・運用に携わる
  - 動画配信基盤の構築・運用に辺りpuppet, Chef, Ansibleを経てpython nativeでの自動化に取り組む
 - 4年間のUS駐在を経て現在は社内向け基盤システム担当部署に帰任。現在はpythonにて社内システムの操作ツール、API開発を行う"
203944,詳解デコレータ ~実用的なデコレータを理解しよう~,#pyconjp_2,2,4,"pythonビギナーの方は、デコレータの理解や利用を後回しにしてしまうのではないでしょうか。
無理に使わなくても問題ありませんが、コードの読みやすさや量、繰り返し発生する認証処理などにはデコレータが向いています。
デコレータ記法に苦手意識のある方、これまで使ってこなかった方は、この機会に理解を深め、使えるようになりましょう。","市販のPython入門レベルのテキストを読み終えたレベル
これからPythonでweb開発を始めたい人","デコレータの理解と使い方
デコレータが使えるシチュエーションの知識",Talk(15min),Beginner,50%,Tips of development with Python,Japanese,Japanese only,"flask開発ではデコレータ記法が必須であり、それ以外にも応用の幅が広いデコレータですが、python入門書では基礎レベルを超えるためページ数が割かれていない感があります。入門者が自力で理解し使いこなせるようになるのは少しハードルが高いように感じるため、実用的なコード例を紹介しデコレータに親しんで欲しいと思います。

まず、デコレータの文法を手短におさらいし、シンタックスシュガーを使った表現まで解説します。

次に、実際にデコレータが使われるシーンを紹介します。
例１：ラッパーとしての利用、ログの記録、関数のパラメータを表示etc.
例２：flaskの使用例から、ルーティング、ログイン認証の実装を紹介

最後に、デコレータが2つ以上ある場合の解説をします。
日々使っていないと混乱してしまうと思うので、補足的に解説します。


- 導入 (2min)
   - 自己紹介
   - 課題意識
- デコレータの文法 (5min)
   - 高階関数の書き方、@を使った書き方
- デコレータの実用例 (5min)
   - 既存関数のwraping, 具体例2つ程度、
   - flaskでのデコレータ利用例、ルーティング、ログイン認証
   - ２つ以上のデコレータがある場合
- まとめ(1min)
- 質疑応答(2min)",Yosuke Nakabayashi,"実務経験のないアマチュアpythonista
はやくプロのpythonistaになりたい"
202587,Python(Cython) & OpenMPで高速並列処理,#pyconjp_2,2,5,"Pythonは遅いからCで組むといった言葉を時折耳にします｡
パフォーマンスは重要ですが､Pythonの豊富なパッケージを天秤にかけると悩ましいです｡
Cythonを使えば､Pythonを使ってC言語に匹敵する速度を出すことが出来ます｡更にOpenMPを使うことでループを並列化できます｡
これらのツールは一般的なPCは勿論のこと､スーパーコンピューターでも利用できます｡
Pythonの組みやすさと､Cの速さで膨大な計算に対処することを目指します｡","* 並列処理についての基礎的な知識
* Linux OSについての基礎的な知識","* Python(Cython)とOpenMPを使用した並列処理の方法
* CythonとOpenMPの手軽な導入方法(LinuxOS or GoogleColab)
* 簡単なPython(Cython & OpenMP)サンプルソースとそのURL
* スーパーコンピューターをトライアルユースする方法",Talk(15min),Intermediate,50%,Anything else basically which doesn’t fall into the types of topics above,Japanese,Japanese only,"　当セッションはCython(Python)とOpenMPの導入情報の説明をメインとして行います｡
　Cythonは変数や関数の定義､GILの扱いが少し特殊ですが､Pythonコードと共存できますし､pipで簡単にインストールできるので､
Pythonを使い慣れている方であれば､すぐにキャッチアップ出来ると考えております｡
　並列処理の手法は沢山ありますが､今回はOpenMPを題材とします｡Cythonにモジュールが用意されているので簡単に利用できます｡
これはスーパーコンピュータで利用されているツールの一つですが限定的に利用されるようなものではありません。
自宅ですぐに動作を試すことも出来ます。
　Cython及びOpenMPはJupyter Notebook(GoogleColab)でも利用できるのでコードと実行結果をお見せしながら説明していきます｡
　最後に､スーパーコンピューターのトライアルユースについて簡単に紹介します｡
一般のユーザーでも気軽に試すことが出来ることを実感頂いて､敷居を少し低くします｡
　商用利用など本格的な運用については色々と制約があるので､あまり踏み込みません｡
まずは体験してみて、継続利用についてはその後に各自が考えるという前提に立ちます。
　将来的な利用を視野に入れ､普段からハイスペックマシンを活用出来るようなコードの組み方に慣れておくことに価値を感じて頂きたいと思います｡

### 構成

#### 1. はじめに(1min)

* 自己紹介
* きっかけ

#### 2. Cython(6min)

* Cythonとは
* インストール手順
* Python構文と､Cython独自の構文を織り交ぜたコードの書き方
* コンパイルと実行の方法
* Jupyter Notebook(GoogleColab)での実行方法

#### 3. OpenMP(6min)

* OpenMPとは
* インストール手順
* prangeの使い方
* コンパイルと実行の方法
* Jupyter Notebook(GoogleColab)での実行方法

### 4. スーパーコンピュータ(2min)

* トライアルユースについて
* 使用感について",kenichi yoshimura,"｢pythonはいいぞ｣という言葉を見かけたのが全ての始まりでした｡
今ではしがないプログラマです｡"
203945,Python、ときどきRust,#pyconjp_3,2,5,"これまでPythonで性能を改善するために、CやC++を使うことには、なかなか踏み切れなかったりしていませんでしたか？
数年前に登場したRustは、速度や品質、並列の三拍子を揃え、ここ最近、注目を浴びている言語で、CやC++のように自分でガベージコレクションをしなくてもいいのも特徴です。 PythonからこのRustを呼び出すことで、処理を高速化させたり、逆に便利なPythonパッケージをRustから呼び出す方法を理解することで、生産性を落とさずに安全で高速なソフトウェア開発をする方法についてお話しします。","Rustというプログラム言語があることを知ってる人。
Pythonのようなスクリプト言語には、常にパフォーマンス問題がつきまとっていることを認識している人。",これまでよりも堅牢で信頼性の高いソフトウェアを開発する方法。,Talk(15min),Beginner,50%,Tips of development with Python,Japanese,Japanese only,PythonからRustを呼んだり、逆にRustからPythonを呼ぶことで、これまでよりも生産性を高めながら性能や品質の高いアーキテクチャを準備する方法についてお話しします。,あべんべん,"Institution for a Global Society（IGS）株式会社に所属（上席研究員）。今から13年前にIron Pythonを使って宇宙で実験する制御装置の開発に初めてPythonを使ったのがきっかけで、それ以降も適材適所で幅広く利用。
Start Python Clubやfin-pyなど8つのコミュニテイでスタッフの活動や、Pythonなどの技術書やビジネス書の監修・執筆・翻訳・査読なども行う。
Twitter: @abenben"
